,deck_id,title,quantity_x
16382,18055,Nerve Agent,1
16383,18055,Parasite,3
16384,18055,Grimoire,2
16385,18055,Plascrete Carapace,1
16386,18055,Professional Contacts,3
16387,18055,Clone Chip,1
16388,18055,Gravedigger,2
16389,18055,Sure Gamble,3
16390,18055,Daily Casts,3
16391,18055,Crypsis,2
16392,18055,Déjà Vu,3
16394,18055,Dirty Laundry,3
16395,18055,Imp,2
16396,18055,Cache,3
16397,18055,Mimic,2
16398,18055,Stimhack,1
16399,18055,Hostage,2
16400,18055,Corroder,2
16401,18055,Medium,1
16402,18055,Datasucker,3
16403,18055,Cyberfeeder,2
16404,18070,Liberated Account,2
16405,18070,Nerve Agent,2
16406,18070,Cyber Threat,1
16407,18070,Parasite,3
16408,18070,Grimoire,2
16409,18070,Plascrete Carapace,2
16410,18070,Darwin,1
16411,18070,Sure Gamble,3
16412,18070,Personal Workshop,2
16413,18070,Femme Fatale,2
16414,18070,Medium,2
16415,18070,Surge,2
16417,18070,Wyldside,2
16418,18070,Datasucker,2
16419,18070,Atman,1
16420,18070,Stimhack,3
16421,18070,Imp,3
16422,18070,Crypsis,2
16423,18070,Kati Jones,2
16424,18070,Yog.0,2
16425,18070,Public Sympathy,2
16426,18070,Day Job,2
16427,18090,Gravedigger,3
16428,18090,Aesop's Pawnshop,3
16429,18090,Déjà Vu,3
16430,18090,Earthrise Hotel,3
16432,18090,Net Celebrity,1
16433,18090,Imp,3
16434,18090,Parasite,3
16435,18090,Grimoire,2
16436,18090,Mimic,2
16437,18090,Clone Chip,2
16438,18090,I've Had Worse,3
16439,18090,Cache,2
16440,18090,Corroder,2
16441,18090,Sure Gamble,3
16442,18090,Wyrm,1
16443,18090,Datasucker,3
16444,18090,ZU.13 Key Master,1
16445,18090,Daily Casts,3
16446,18090,Medium,2
16447,18090,Crypsis,1
16448,18112,Progenitor,3
16449,18112,Nerve Agent,1
16450,18112,Earthrise Hotel,2
16451,18112,Parasite,2
16452,18112,Grimoire,2
16453,18112,Chakana,2
16454,18112,Hemorrhage,1
16455,18112,Gravedigger,1
16456,18112,Hivemind,2
16457,18112,Hades Shard,1
16458,18112,Medium,1
16459,18112,Darwin,2
16460,18112,Aesop's Pawnshop,2
16461,18112,Déjà Vu,3
16463,18112,Imp,1
16464,18112,Cache,3
16465,18112,I've Had Worse,3
16466,18112,Incubator,3
16467,18112,Virus Breeding Ground,3
16468,18112,Datasucker,1
16469,18112,Day Job,3
16470,18112,Djinn,3
16471,18101,Progenitor,3
16472,18101,MemStrips,2
16473,18101,Parasite,3
16474,18101,Grimoire,2
16475,18101,Clone Chip,2
16476,18101,Gravedigger,2
16477,18101,Magnum Opus,2
16478,18101,Hivemind,2
16479,18101,Self-modifying Code,2
16480,18101,Incubator,3
16481,18101,Medium,2
16482,18101,Darwin,2
16483,18101,Déjà Vu,3
16484,18101,Data Folding,2
16486,18101,Imp,3
16487,18101,Datasucker,3
16488,18101,Mimic,2
16489,18101,Hades Shard,1
16490,18101,Virus Breeding Ground,3
16491,18101,Sure Gamble,3
16492,18101,Djinn,3
16493,18120,Eater,2
16494,18120,Gravedigger,3
16495,18120,Aesop's Pawnshop,2
16496,18120,Déjà Vu,3
16497,18120,Earthrise Hotel,3
16499,18120,Gorman Drip v1,2
16500,18120,Imp,3
16501,18120,Parasite,3
16502,18120,Grimoire,2
16503,18120,Day Job,2
16504,18120,Hades Shard,1
16505,18120,Keyhole,2
16506,18120,Cache,3
16507,18120,Medium,2
16508,18120,Datasucker,3
16509,18120,Account Siphon,1
16510,18120,I've Had Worse,3
16511,18120,Daily Casts,3
16512,18120,Express Delivery,1
16513,18120,Crypsis,1
16514,18136,Gravedigger,2
16515,18136,John Masanori,2
16516,18136,Aesop's Pawnshop,3
16517,18136,Déjà Vu,2
16519,18136,Ice Carver,2
16520,18136,Infiltration,2
16521,18136,Inside Job,2
16522,18136,Parasite,3
16523,18136,Grimoire,1
16524,18136,Stimhack,2
16525,18136,I've Had Worse,2
16526,18136,Earthrise Hotel,3
16527,18136,Imp,2
16528,18136,D4v1d,2
16529,18136,Sure Gamble,3
16530,18136,Cache,3
16531,18136,Datasucker,2
16532,18136,Armitage Codebusting,2
16533,18136,Crypsis,3
16534,18136,Scrubbed,2
16535,18179,Special Order,1
16536,18179,Earthrise Hotel,3
16537,18179,Parasite,3
16538,18179,Grimoire,2
16539,18179,Clone Chip,1
16540,18179,Sure Gamble,3
16541,18179,Daily Casts,3
16542,18179,Crypsis,1
16543,18179,ZU.13 Key Master,1
16544,18179,Aesop's Pawnshop,3
16545,18179,Déjà Vu,2
16547,18179,Imp,3
16548,18179,Cache,3
16549,18179,Mimic,2
16550,18179,Stimhack,1
16551,18179,I've Had Worse,3
16552,18179,Corroder,2
16553,18179,Medium,2
16554,18179,Datasucker,3
16555,18179,Yog.0,1
16556,18179,Day Job,3
16557,18220,Easy Mark,3
16558,18220,Special Order,2
16559,18220,Déjà Vu,2
16560,18220,Surge,3
16562,18220,Imp,2
16563,18220,Parasite,3
16564,18220,Grimoire,2
16565,18220,Plascrete Carapace,1
16566,18220,Stimhack,2
16567,18220,Armitage Codebusting,3
16568,18220,Corroder,2
16569,18220,The Maker's Eye,2
16570,18220,Sure Gamble,3
16571,18220,Demolition Run,2
16572,18220,Crypsis,2
16573,18220,Datasucker,2
16574,18220,Cyberfeeder,3
16575,18220,Djinn,2
16576,18220,Medium,2
16577,18220,ZU.13 Key Master,2
16578,18265,Progenitor,3
16579,18265,Parasite,2
16580,18265,Chakana,2
16581,18265,Clone Chip,2
16582,18265,Adjusted Chronotype,3
16583,18265,Gravedigger,1
16584,18265,D4v1d,2
16585,18265,Hivemind,1
16586,18265,Clot,1
16587,18265,I've Had Worse,3
16588,18265,Daily Casts,3
16589,18265,Medium,1
16590,18265,Darwin,1
16591,18265,Aesop's Pawnshop,2
16592,18265,Déjà Vu,3
16594,18265,Imp,1
16595,18265,Cache,2
16596,18265,Hades Shard,1
16597,18265,Wyldside,3
16598,18265,Virus Breeding Ground,3
16599,18265,Cyberfeeder,2
16600,18265,Djinn,3
16601,18259,Eater,2
16602,18259,Retrieval Run,3
16604,18259,Surge,3
16605,18259,Wyldside,3
16606,18259,Parasite,3
16607,18259,Pheromones,3
16608,18259,Fester,2
16609,18259,Incubator,3
16610,18259,Darwin,2
16611,18259,Virus Breeding Ground,2
16612,18259,MemStrips,1
16613,18259,Déjà Vu,3
16614,18259,Cache,3
16615,18259,Daily Casts,2
16616,18259,Nerve Agent,2
16617,18259,Cyberfeeder,3
16618,18259,Armitage Codebusting,2
16619,18259,Hivemind,3
16620,18250,Parasite,2
16621,18250,Grimoire,2
16622,18250,Cyberfeeder,2
16623,18250,Clone Chip,3
16624,18250,Darwin,2
16625,18250,Sure Gamble,3
16626,18250,I've Had Worse,2
16627,18250,Daily Casts,2
16628,18250,Aesop's Pawnshop,2
16629,18250,Déjà Vu,3
16630,18250,Scrubbed,2
16632,18250,Corroder,2
16633,18250,Wyldside,3
16634,18250,Cache,3
16635,18250,Mimic,2
16636,18250,Hades Shard,1
16637,18250,Imp,1
16638,18250,Datasucker,2
16639,18250,Yog.0,2
16640,18250,Akamatsu Mem Chip,1
16641,18250,Djinn,3
16642,18360,Aesop's Pawnshop,3
16643,18360,Déjà Vu,3
16645,18360,Gorman Drip v1,3
16646,18360,Imp,3
16647,18360,Parasite,3
16648,18360,Grimoire,2
16649,18360,Plascrete Carapace,1
16650,18360,Lamprey,3
16651,18360,Hades Shard,1
16652,18360,Utopia Shard,1
16653,18360,Wyldside,3
16654,18360,Ixodidae,3
16655,18360,Sure Gamble,3
16656,18360,Rachel Beckman,1
16657,18360,Cache,3
16658,18360,Datasucker,3
16659,18360,Nerve Agent,1
16660,18360,Scheherazade,2
16661,18360,Daily Casts,2
16662,18360,Crypsis,2
16663,18316,Eater,3
16664,18316,Gravedigger,3
16665,18316,Aesop's Pawnshop,1
16666,18316,Déjà Vu,2
16667,18316,Ice Carver,1
16669,18316,Parasite,3
16670,18316,Grimoire,1
16671,18316,Day Job,2
16672,18316,Stimhack,2
16673,18316,I've Had Worse,3
16674,18316,Keyhole,3
16675,18316,Sure Gamble,3
16676,18316,Human First,2
16677,18316,Crypsis,2
16678,18316,Datasucker,2
16679,18316,MemStrips,2
16680,18316,Wanton Destruction,3
16681,18316,Armitage Codebusting,3
16682,18316,Medium,2
16683,18316,Bank Job,2
16684,18313,Easy Mark,3
16685,18313,Special Order,2
16686,18313,Infiltration,3
16687,18313,Parasite,3
16688,18313,Grimoire,1
16689,18313,Sure Gamble,3
16690,18313,Demolition Run,3
16691,18313,Medium,2
16692,18313,Déjà Vu,2
16694,18313,Ice Carver,1
16695,18313,Wyldside,1
16696,18313,Datasucker,2
16697,18313,Mimic,2
16698,18313,Corroder,2
16699,18313,The Maker's Eye,2
16700,18313,Wyrm,2
16701,18313,The Personal Touch,2
16702,18313,Yog.0,2
16703,18313,Cyberfeeder,3
16704,18313,Armitage Codebusting,3
16705,18313,Crypsis,3
16706,18317,Easy Mark,3
16707,18317,Special Order,2
16708,18317,Infiltration,3
16709,18317,Parasite,3
16710,18317,Grimoire,1
16711,18317,Sure Gamble,3
16712,18317,Demolition Run,3
16713,18317,Crypsis,3
16714,18317,Déjà Vu,2
16716,18317,Ice Carver,1
16717,18317,Wyldside,1
16718,18317,Datasucker,2
16719,18317,Mimic,2
16720,18317,Armitage Codebusting,3
16721,18317,Corroder,2
16722,18317,The Maker's Eye,2
16723,18317,Medium,2
16724,18317,The Personal Touch,2
16725,18317,Yog.0,2
16726,18317,Cyberfeeder,3
16727,18317,Djinn,2
16728,18413,Progenitor,3
16729,18413,Déjà Vu,3
16730,18413,Earthrise Hotel,3
16732,18413,Gorman Drip v1,3
16733,18413,Imp,1
16734,18413,Kati Jones,3
16735,18413,Grimoire,2
16736,18413,Chakana,3
16737,18413,Clone Chip,3
16738,18413,Darwin,1
16739,18413,Virus Breeding Ground,3
16740,18413,Sure Gamble,3
16741,18413,Hivemind,1
16742,18413,Parasite,3
16743,18413,Nerve Agent,1
16744,18413,Daily Casts,3
16745,18413,Djinn,3
16746,18413,Medium,3
16747,18417,Nerve Agent,1
16748,18417,Parasite,3
16749,18417,Grimoire,2
16750,18417,Clone Chip,3
16751,18417,Adjusted Chronotype,2
16752,18417,Sure Gamble,3
16753,18417,Personal Workshop,1
16754,18417,Clot,1
16755,18417,I've Had Worse,3
16756,18417,Crypsis,3
16757,18417,Aesop's Pawnshop,1
16758,18417,Déjà Vu,3
16760,18417,Corroder,2
16761,18417,Wyldside,3
16762,18417,Cache,3
16763,18417,Mimic,2
16764,18417,Incubator,1
16765,18417,Paige Piper,3
16766,18417,Imp,1
16767,18417,Medium,1
16768,18417,Datasucker,2
16769,18417,Yog.0,1
16770,18417,Cyberfeeder,3
16771,18417,Djinn,3
16772,18447,Déjà Vu,3
16774,18447,Gorman Drip v1,3
16775,18447,Scheherazade,3
16776,18447,Parasite,2
16777,18447,Grimoire,2
16778,18447,I've Had Worse,3
16779,18447,Mimic,1
16780,18447,Clone Chip,3
16781,18447,Hades Shard,1
16782,18447,Gravedigger,3
16783,18447,Sure Gamble,3
16784,18447,Cache,3
16785,18447,Chop Bot 3000,3
16786,18447,Datasucker,3
16787,18447,Incubator,3
16788,18447,Day Job,3
16789,18447,Crypsis,3
16790,18445,Progenitor,3
16791,18445,MemStrips,3
16792,18445,Parasite,3
16793,18445,Grimoire,2
16794,18445,Gravedigger,2
16795,18445,Virus Breeding Ground,2
16796,18445,Sure Gamble,3
16797,18445,Hades Shard,1
16798,18445,Medium,1
16799,18445,Déjà Vu,3
16801,18445,Surge,3
16802,18445,Imp,3
16803,18445,Cache,3
16804,18445,Mimic,1
16805,18445,I've Had Worse,3
16806,18445,Corroder,1
16807,18445,Incubator,3
16808,18445,Hivemind,2
16809,18445,Datasucker,3
16810,18445,Yog.0,1
16811,18445,Cyberfeeder,3
16812,18445,Djinn,2
16813,18511,Aesop's Pawnshop,2
16814,18511,Déjà Vu,2
16816,18511,Parasite,3
16817,18511,The Personal Touch,2
16818,18511,Mimic,2
16819,18511,Symmetrical Visage,3
16820,18511,Armitage Codebusting,2
16821,18511,Paige Piper,3
16822,18511,Corroder,2
16823,18511,Scavenge,2
16824,18511,Sure Gamble,3
16825,18511,Wanton Destruction,2
16826,18511,Cache,3
16827,18511,Datasucker,3
16828,18511,Yog.0,2
16829,18511,I've Had Worse,2
16830,18511,Daily Casts,3
16831,18511,Djinn,2
16832,18511,Medium,2
16833,18493,Nerve Agent,1
16834,18493,Parasite,3
16835,18493,Grimoire,2
16836,18493,Clone Chip,2
16837,18493,Adjusted Chronotype,2
16838,18493,D4v1d,2
16839,18493,Sure Gamble,3
16840,18493,Personal Workshop,1
16841,18493,Clot,1
16842,18493,Crypsis,1
16843,18493,Aesop's Pawnshop,2
16844,18493,Déjà Vu,3
16846,18493,Corroder,1
16847,18493,Wyldside,3
16848,18493,Datasucker,1
16849,18493,Mimic,1
16850,18493,Lamprey,1
16851,18493,Stimhack,2
16852,18493,Paige Piper,3
16853,18493,Imp,1
16854,18493,Medium,1
16855,18493,Cache,3
16856,18493,Yog.0,1
16857,18493,Cyberfeeder,1
16858,18493,Djinn,3
16859,18513,Nerve Agent,1
16860,18513,Parasite,3
16861,18513,Grimoire,2
16862,18513,Clone Chip,2
16863,18513,Adjusted Chronotype,2
16864,18513,D4v1d,1
16865,18513,Sure Gamble,3
16866,18513,Personal Workshop,1
16867,18513,Clot,1
16868,18513,Crypsis,1
16869,18513,Aesop's Pawnshop,2
16870,18513,Déjà Vu,3
16872,18513,Corroder,1
16873,18513,Imp,1
16874,18513,Datasucker,1
16875,18513,Mimic,1
16876,18513,Lamprey,1
16877,18513,Stimhack,2
16878,18513,Djinn,3
16879,18513,Paige Piper,3
16880,18513,Wyldside,3
16881,18513,Medium,1
16882,18513,Cache,3
16883,18513,Yog.0,1
16884,18513,Cyberfeeder,1
16885,18513,Armitage Codebusting,1
16886,18499,Nerve Agent,1
16887,18499,Parasite,1
16888,18499,Grimoire,2
16889,18499,Clone Chip,3
16890,18499,Adjusted Chronotype,2
16891,18499,Sure Gamble,3
16892,18499,Clot,1
16893,18499,Incubator,1
16894,18499,Crypsis,1
16895,18499,Aesop's Pawnshop,1
16896,18499,Déjà Vu,3
16898,18499,Corroder,1
16899,18499,Wyldside,3
16900,18499,Cache,3
16901,18499,I've Had Worse,3
16902,18499,Mimic,1
16903,18499,Hostage,2
16904,18499,Paige Piper,3
16905,18499,Imp,1
16906,18499,Medium,1
16907,18499,Datasucker,2
16908,18499,Yog.0,1
16909,18499,Kati Jones,2
16910,18499,Cyberfeeder,3
16911,18499,Djinn,2
16912,18501,Special Order,1
16913,18501,Parasite,3
16914,18501,Grimoire,2
16915,18501,Clone Chip,1
16916,18501,D4v1d,1
16917,18501,Sure Gamble,3
16918,18501,Incubator,1
16919,18501,Medium,2
16920,18501,ZU.13 Key Master,1
16921,18501,Aesop's Pawnshop,3
16922,18501,Déjà Vu,3
16924,18501,Corroder,2
16925,18501,Wyldside,3
16926,18501,Cache,3
16927,18501,Mimic,2
16928,18501,I've Had Worse,3
16929,18501,Imp,3
16930,18501,Datasucker,3
16931,18501,Yog.0,1
16932,18501,Day Job,3
16933,18501,Armitage Codebusting,2
16934,18542,Retrieval Run,3
16935,18542,Parasite,3
16936,18542,Grimoire,1
16937,18542,Refractor,1
16938,18542,Professional Contacts,1
16939,18542,Cloak,3
16940,18542,BlacKat,1
16941,18542,Demolition Run,3
16942,18542,Switchblade,1
16943,18542,Same Old Thing,3
16944,18542,Singularity,2
16945,18542,Medium,2
16946,18542,Déjà Vu,2
16948,18542,Dirty Laundry,3
16949,18542,Datasucker,2
16950,18542,Levy AR Lab Access,1
16951,18542,Djinn,2
16952,18542,Ghost Runner,3
16953,18542,Crypsis,1
16954,18542,Kati Jones,1
16955,18542,Queen's Gambit,2
16956,18542,Cyberfeeder,3
16957,18542,Armitage Codebusting,2
16958,18522,Nerve Agent,1
16959,18522,Earthrise Hotel,2
16960,18522,Parasite,3
16961,18522,Grimoire,2
16962,18522,Clone Chip,3
16963,18522,Knifed,1
16964,18522,D4v1d,1
16965,18522,Sure Gamble,3
16966,18522,Clot,2
16967,18522,Daily Casts,3
16968,18522,Medium,1
16969,18522,ZU.13 Key Master,1
16970,18522,Déjà Vu,3
16972,18522,Imp,2
16973,18522,Cache,3
16974,18522,Legwork,1
16975,18522,Mimic,2
16976,18522,I've Had Worse,3
16977,18522,Corroder,2
16978,18522,The Maker's Eye,1
16979,18522,Datasucker,2
16980,18522,Yog.0,1
16981,18522,Djinn,2
16982,18561,Special Order,2
16983,18561,Retrieval Run,3
16984,18561,Parasite,3
16985,18561,Grimoire,1
16986,18561,Refractor,1
16987,18561,Cloak,3
16988,18561,BlacKat,1
16989,18561,Demolition Run,2
16990,18561,Switchblade,1
16991,18561,Same Old Thing,3
16992,18561,Hades Shard,1
16993,18561,Singularity,2
16994,18561,Medium,1
16995,18561,Déjà Vu,2
16997,18561,Dirty Laundry,3
16998,18561,Wyldside,2
16999,18561,Datasucker,2
17000,18561,Dyson Fractal Generator,1
17001,18561,Djinn,1
17002,18561,Ghost Runner,3
17003,18561,Kati Jones,1
17004,18561,Queen's Gambit,2
17005,18561,Cyberfeeder,3
17006,18561,Armitage Codebusting,2
17007,18575,Easy Mark,3
17008,18575,Progenitor,1
17009,18575,Infiltration,3
17010,18575,Parasite,2
17011,18575,Grimoire,1
17012,18575,Cyberfeeder,2
17013,18575,Gravedigger,1
17014,18575,Virus Breeding Ground,2
17015,18575,Sure Gamble,3
17016,18575,Demolition Run,2
17017,18575,Crypsis,3
17018,18575,Déjà Vu,2
17020,18575,Wyldside,2
17021,18575,Datasucker,2
17022,18575,Diesel,2
17023,18575,Mimic,2
17024,18575,Stimhack,2
17025,18575,I've Had Worse,1
17026,18575,Corroder,2
17027,18575,Hivemind,3
17028,18575,Medium,2
17029,18575,Yog.0,2
17030,18575,Day Job,1
17031,18575,Djinn,3
17032,18627,Progenitor,3
17033,18627,Gravedigger,2
17034,18627,Déjà Vu,3
17035,18627,I've Had Worse,3
17037,18627,Imp,1
17038,18627,Parasite,1
17039,18627,Grimoire,2
17040,18627,Daily Casts,2
17041,18627,Chakana,3
17042,18627,Hades Shard,1
17043,18627,Darwin,1
17044,18627,Virus Breeding Ground,3
17045,18627,Magnum Opus,2
17046,18627,Sure Gamble,3
17047,18627,Hivemind,2
17048,18627,Cache,3
17049,18627,Incubator,3
17050,18627,Cyberfeeder,3
17051,18627,Djinn,3
17052,18627,Medium,1
17053,18722,Paige Piper,3
17054,18722,Aesop's Pawnshop,3
17055,18722,Déjà Vu,3
17057,18722,Wyldside,3
17058,18722,Parasite,3
17059,18722,Grimoire,2
17060,18722,Daily Casts,2
17061,18722,Mimic,2
17062,18722,Clone Chip,3
17063,18722,Adjusted Chronotype,3
17064,18722,Cache,3
17065,18722,Corroder,2
17066,18722,Sure Gamble,3
17067,18722,Crypsis,2
17068,18722,Datasucker,2
17069,18722,Yog.0,1
17070,18722,Nerve Agent,1
17071,18722,Cyberfeeder,3
17072,18722,Medium,1
17073,18743,Aesop's Pawnshop,3
17074,18743,Déjà Vu,2
17076,18743,Dirty Laundry,2
17077,18743,Wyldside,3
17078,18743,Parasite,3
17079,18743,Grimoire,2
17080,18743,"Cerberus ""Cuj.0"" H3",2
17081,18743,Clone Chip,2
17082,18743,Imp,3
17083,18743,Adjusted Chronotype,2
17084,18743,Corroder,2
17085,18743,D4v1d,1
17086,18743,Sure Gamble,3
17087,18743,Cache,3
17088,18743,Datasucker,3
17089,18743,I've Had Worse,3
17090,18743,Daily Casts,3
17091,18743,Medium,2
17092,18743,ZU.13 Key Master,1
17093,18744,Progenitor,1
17094,18744,Nerve Agent,1
17095,18744,Parasite,1
17096,18744,Grimoire,3
17097,18744,Clone Chip,2
17098,18744,Gravedigger,1
17099,18744,D4v1d,1
17100,18744,Hivemind,2
17101,18744,Demolition Run,3
17102,18744,Hades Shard,1
17103,18744,Incubator,2
17104,18744,Medium,2
17105,18744,Darwin,1
17106,18744,Aesop's Pawnshop,3
17107,18744,Déjà Vu,3
17109,18744,Corroder,1
17110,18744,Wyldside,2
17111,18744,Cache,3
17112,18744,I've Had Worse,3
17113,18744,Imp,2
17114,18744,Virus Breeding Ground,2
17115,18744,Cyberfeeder,3
17116,18744,Djinn,2
17117,18861,Progenitor,3
17118,18861,Nerve Agent,1
17119,18861,I've Had Worse,3
17120,18861,Parasite,2
17121,18861,Grimoire,1
17122,18861,Chakana,1
17123,18861,Hemorrhage,1
17124,18861,Darwin,3
17125,18861,D4v1d,3
17126,18861,Hivemind,1
17127,18861,e3 Feedback Implants,1
17128,18861,Archives Interface,1
17129,18861,Incubator,1
17130,18861,Deep Thought,1
17131,18861,Medium,1
17132,18861,Data Folding,3
17133,18861,Déjà Vu,3
17134,18861,Surge,2
17136,18861,Gorman Drip v1,2
17137,18861,Imp,2
17138,18861,Cache,2
17139,18861,Pheromones,1
17140,18861,Hades Shard,1
17141,18861,Virus Breeding Ground,1
17142,18861,Datasucker,1
17143,18861,Djinn,3
17144,18863,Progenitor,3
17145,18863,Liberated Account,2
17146,18863,Earthrise Hotel,2
17147,18863,Grimoire,1
17148,18863,Doppelgänger,1
17149,18863,Clone Chip,2
17150,18863,Darwin,1
17151,18863,Virus Breeding Ground,3
17152,18863,Sure Gamble,2
17153,18863,Demolition Run,1
17154,18863,Clot,1
17155,18863,Incubator,2
17156,18863,Daily Casts,2
17157,18863,Medium,1
17158,18863,Showing Off,2
17159,18863,Aesop's Pawnshop,2
17160,18863,Déjà Vu,3
17162,18863,Gorman Drip v1,1
17163,18863,Imp,1
17164,18863,Cache,3
17165,18863,I've Had Worse,2
17166,18863,Hades Shard,1
17167,18863,Wyldside,2
17168,18863,Hivemind,1
17169,18863,Djinn,3
17170,18832,Showing Off,2
17171,18832,R&D Interface,3
17173,18832,Dirty Laundry,3
17174,18832,Cache,3
17175,18832,Parasite,3
17176,18832,Grimoire,1
17177,18832,D4v1d,3
17178,18832,Stimhack,2
17179,18832,Darwin,3
17180,18832,The Maker's Eye,2
17181,18832,Sure Gamble,2
17182,18832,Demolition Run,3
17183,18832,Crypsis,3
17184,18832,Hivemind,3
17185,18832,Datasucker,2
17186,18832,MemStrips,2
17187,18832,Lucky Find,1
17188,18832,Cyberfeeder,3
17189,18832,Medium,2
17190,18873,Gravedigger,2
17191,18873,Knight,2
17192,18873,Aesop's Pawnshop,2
17193,18873,Déjà Vu,3
17195,18873,Imp,2
17196,18873,Parasite,3
17197,18873,Grimoire,2
17198,18873,Daily Casts,3
17199,18873,Clone Chip,2
17200,18873,Armitage Codebusting,3
17201,18873,Darwin,3
17202,18873,Wyldside,3
17203,18873,e3 Feedback Implants,2
17204,18873,Cache,3
17205,18873,Datasucker,3
17206,18873,Kati Jones,2
17207,18873,Incubator,1
17208,18873,Cyberfeeder,3
17209,18873,Djinn,3
17210,18915,Parasite,2
17211,18915,Grimoire,2
17212,18915,Clone Chip,2
17213,18915,Adjusted Chronotype,2
17214,18915,D4v1d,1
17215,18915,Clot,1
17216,18915,Crypsis,1
17217,18915,Aesop's Pawnshop,2
17218,18915,Déjà Vu,2
17220,18915,Wyldside,3
17221,18915,Cache,3
17222,18915,Mimic,2
17223,18915,Lamprey,1
17224,18915,Stimhack,2
17225,18915,Hostage,2
17226,18915,Paige Piper,3
17227,18915,Corroder,2
17228,18915,Queen's Gambit,3
17229,18915,Medium,1
17230,18915,Datasucker,2
17231,18915,Yog.0,1
17232,18915,Cyberfeeder,3
17233,18915,Djinn,2
17234,18905,Nerve Agent,1
17235,18905,Parasite,3
17236,18905,Grimoire,2
17237,18905,Clone Chip,1
17238,18905,Adjusted Chronotype,2
17239,18905,D4v1d,1
17240,18905,Personal Workshop,1
17241,18905,Clot,1
17242,18905,Crypsis,1
17243,18905,Aesop's Pawnshop,3
17244,18905,Déjà Vu,2
17246,18905,Corroder,1
17247,18905,Imp,1
17248,18905,Datasucker,1
17249,18905,Mimic,1
17250,18905,Lamprey,1
17251,18905,Stimhack,2
17252,18905,Djinn,3
17253,18905,Paige Piper,3
17254,18905,Wyldside,3
17255,18905,Queen's Gambit,3
17256,18905,Medium,1
17257,18905,Cache,3
17258,18905,Yog.0,1
17259,18905,Cyberfeeder,2
17260,18905,Armitage Codebusting,1
17261,18972,Earthrise Hotel,3
17262,18972,Parasite,3
17263,18972,Grimoire,1
17264,18972,Vamp,1
17265,18972,Sure Gamble,3
17266,18972,Freelance Coding Contract,2
17267,18972,Scheherazade,2
17268,18972,Incubator,1
17269,18972,Medium,1
17270,18972,Aesop's Pawnshop,1
17271,18972,I've Had Worse,3
17273,18972,Imp,2
17274,18972,Cache,2
17275,18972,Levy AR Lab Access,2
17276,18972,Mimic,1
17277,18972,Lamprey,3
17278,18972,Quality Time,3
17279,18972,Wyldside,1
17280,18972,Ixodidae,3
17281,18972,Crypsis,1
17282,18972,Datasucker,3
17283,18972,Mass Install,3
17284,18987,Progenitor,2
17285,18987,Nerve Agent,1
17286,18987,Parasite,3
17287,18987,Grimoire,1
17288,18987,Oracle May,2
17289,18987,Chakana,2
17290,18987,Gravedigger,1
17291,18987,D4v1d,1
17292,18987,Hivemind,2
17293,18987,MemStrips,1
17294,18987,Medium,1
17295,18987,Aesop's Pawnshop,1
17296,18987,Déjà Vu,2
17297,18987,Scrubbed,1
